0-massfield-mass-0-ExternalShear-gamma_ext,0-massfield-mass-0-ExternalShear-phi_ext,1-galaxy-mass-0-PEMD-theta_E,1-galaxy-mass-0-PEMD-gamma,1-galaxy-mass-0-PEMD-q,1-galaxy-mass-0-PEMD-phi,1-galaxy-mass-0-PEMD-center_x,1-galaxy-mass-0-PEMD-center_y,2-galaxy-light-0-IrregularGrid-lambda,probability_weights
0.030803,30.001187,1.587151,1.870470,0.759596,15.236694,-0.057452,0.048092,55.473525,14248
0.027092,16.129994,1.587161,1.903262,0.738854,12.477205,-0.059262,0.045141,63.848468,14248
0.037077,26.930191,1.588898,1.832295,0.748054,15.856155,-0.052840,0.051172,55.372914,14248
0.028232,18.884309,1.592773,1.915532,0.733839,12.721076,-0.059196,0.028704,69.503136,14248
0.017927,20.188101,1.582325,1.999970,0.719611,13.615521,-0.051816,0.048455,66.036888,14248
0.023649,23.624656,1.586812,1.954184,0.729481,13.972361,-0.053574,0.057389,59.169384,14248
0.037694,22.118289,1.593674,1.852245,0.728850,14.945531,-0.057234,0.054657,61.395151,14248
0.016099,32.393281,1.584188,1.943811,0.764943,15.807612,-0.054491,0.045830,56.403089,14248.1
0.037790,21.093012,1.598173,1.866265,0.728106,14.920723,-0.054264,0.044622,44.030045,14248.1
0.018795,20.903980,1.583316,1.935258,0.752644,13.927576,-0.052362,0.047551,58.343320,14248.1
0.021330,28.110312,1.585486,1.958919,0.729249,15.180030,-0.059663,0.049930,66.896518,14248.1
0.019914,41.603102,1.578893,1.974365,0.743582,18.346611,-0.058619,0.049299,58.279654,14248.1
0.039297,19.211274,1.595894,1.812077,0.747762,13.891431,-0.062395,0.037127,48.447186,14248.1
0.032168,24.616187,1.599201,1.891413,0.736592,13.938447,-0.050533,0.045234,57.835799,14248.1
0.032958,26.758750,1.594791,1.893165,0.737886,16.483306,-0.052960,0.047221,47.320858,14248.1
0.037543,22.689938,1.593625,1.858536,0.730328,15.225931,-0.053015,0.057379,54.044844,14248.1
0.037115,23.530199,1.595651,1.909743,0.719372,14.014104,-0.051035,0.030786,65.594290,14248.1
0.019283,35.711825,1.589783,1.925080,0.763229,16.988608,-0.058865,0.056643,62.791906,14248.1
0.012244,38.465318,1.581329,1.957474,0.760861,14.587680,-0.053500,0.053593,74.913030,14248.1
0.039399,29.801095,1.595982,1.811534,0.760180,16.895447,-0.056572,0.049724,55.122532,14248.1
0.035193,28.965182,1.590258,1.911905,0.722756,17.206940,-0.055119,0.058225,69.174058,14248.1
0.025130,33.420031,1.594544,1.939132,0.757981,15.439335,-0.059227,0.046103,59.491985,14248.2
0.036393,18.513494,1.594573,1.912868,0.712255,12.975929,-0.049215,0.037889,83.934808,14248.2
0.028190,25.459088,1.590943,1.920681,0.749573,13.420200,-0.053381,0.045781,65.309957,14248.2
0.033981,23.853153,1.595886,1.864326,0.743888,15.193734,-0.060313,0.056562,52.113880,14248.2
0.022350,19.400819,1.584597,1.943519,0.733161,13.263104,-0.060806,0.050951,57.847647,14248.2
0.031216,30.425453,1.592702,1.878647,0.752313,16.973323,-0.050313,0.053829,50.794456,14248.2
0.033439,32.232926,1.590805,1.925840,0.743066,17.273922,-0.053005,0.039163,55.843304,14248.2
0.015154,26.525398,1.586426,1.968477,0.745180,13.643870,-0.056077,0.048424,76.396819,14248.2
0.039037,26.976808,1.590699,1.878528,0.722924,17.479588,-0.053119,0.042195,51.064213,14248.2
0.029576,21.399714,1.589602,1.852671,0.764843,13.406407,-0.058942,0.036386,40.304973,14248.2
0.025809,26.209971,1.588187,1.975009,0.711638,14.981291,-0.049802,0.052023,82.878228,14248.2
0.030067,28.452311,1.590006,1.863723,0.753615,16.953647,-0.054050,0.047317,73.549241,14248.2
0.017976,28.597358,1.580455,1.930258,0.751761,15.198526,-0.051199,0.051094,57.704345,14248.2
0.032412,30.048712,1.588021,1.894779,0.736476,17.863594,-0.063636,0.049944,44.161171,14248.2
0.018806,30.764220,1.582956,1.912097,0.758676,15.211661,-0.056157,0.053960,59.703091,14248.2
0.038379,22.651423,1.598963,1.846687,0.747639,14.694173,-0.054266,0.033830,50.227993,14248.2
0.021059,21.688285,1.590850,1.921254,0.750376,12.925817,-0.045968,0.044445,64.948866,14248.3
0.032749,35.097982,1.589357,1.888108,0.749535,18.767817,-0.050151,0.049188,48.449526,14248.3
0.023387,35.379484,1.584312,1.993466,0.724342,16.319469,-0.051494,0.044599,73.250501,14248.3
0.032708,24.688537,1.593024,1.914953,0.734348,15.296284,-0.052125,0.036375,77.568628,14248.3
0.028126,23.524571,1.591291,1.839691,0.770993,13.778231,-0.049754,0.047695,46.155614,14248.3
0.018413,36.934874,1.580459,1.991818,0.739837,15.487257,-0.055768,0.055127,78.211956,14248.3
0.022875,29.793528,1.581445,1.974100,0.727025,15.509657,-0.054659,0.047774,88.416851,14248.3
0.020594,17.779509,1.587101,1.898677,0.759711,12.336822,-0.054841,0.044159,48.536121,14248.3
0.031469,28.590184,1.592203,1.891975,0.735500,16.045965,-0.056334,0.044294,66.599823,14248.3
0.023571,27.035235,1.592994,1.904236,0.759241,13.972290,-0.052258,0.036598,69.467245,14248.3
0.036172,28.669684,1.593806,1.917047,0.723134,17.086524,-0.058001,0.036943,71.708119,14248.3
0.018710,23.733759,1.591721,1.938259,0.756602,12.921379,-0.051405,0.041202,52.925180,14248.3
0.036165,27.602033,1.586761,1.911431,0.717750,15.977144,-0.057599,0.050094,59.655229,14248.3
0.035287,28.223930,1.592587,1.859055,0.748049,15.231422,-0.054501,0.048375,60.308108,14248.3
0.038026,25.224423,1.588688,1.928439,0.702847,15.453978,-0.053979,0.041953,57.170319,14248.4
0.019333,31.585082,1.584256,1.947882,0.747111,16.071474,-0.054488,0.047353,48.403925,14248.4
0.030060,23.007777,1.590486,1.860677,0.749498,14.666421,-0.058248,0.046116,49.828736,14248.4
0.020512,30.996599,1.585595,1.962818,0.745767,14.891188,-0.047220,0.042816,55.395124,14248.4
0.029822,32.742637,1.585060,1.872324,0.755280,17.634087,-0.053564,0.044845,47.509521,14248.4
0.031203,36.620611,1.588626,1.974190,0.723318,19.107468,-0.057015,0.045098,58.046726,14248.4
0.028451,28.939717,1.585106,1.953031,0.721716,15.043241,-0.057361,0.042743,60.479704,14248.4
0.033927,27.184804,1.593363,1.863533,0.752241,15.097939,-0.062131,0.050060,56.396938,14248.4
0.034346,32.047952,1.592319,1.923036,0.723559,17.784126,-0.058631,0.059634,66.084567,14248.4
0.032360,23.631183,1.592879,1.928585,0.732044,14.091535,-0.056265,0.030106,74.252386,14248.4
0.030806,21.406521,1.587566,1.877376,0.733906,14.722517,-0.054612,0.051496,68.949939,14248.4
0.019837,22.243281,1.586202,1.962668,0.745136,12.844990,-0.062240,0.048871,65.660448,14248.4
0.034326,26.936921,1.591235,1.868257,0.739772,15.731139,-0.045953,0.042861,54.989140,14248.4
0.026755,25.540007,1.595688,1.850853,0.774844,13.868976,-0.053008,0.046333,50.489652,14248.4
0.015979,31.986256,1.582365,1.969933,0.759561,14.858293,-0.056104,0.049760,64.842913,14248.4
0.033272,28.640372,1.592427,1.912504,0.738583,15.381608,-0.053595,0.034687,43.027341,14248.4
0.032237,27.439061,1.588139,1.961190,0.712634,15.421340,-0.061236,0.051172,81.284513,14248.5
0.031362,32.669328,1.587288,1.917514,0.729180,17.629856,-0.051761,0.049230,74.496427,14248.5
0.037649,19.803648,1.599882,1.844960,0.734247,13.314132,-0.051223,0.039894,45.771081,14248.5
0.031575,17.055951,1.596535,1.897406,0.735390,12.835802,-0.052114,0.037995,62.737599,14248.5
0.021809,24.827526,1.589304,1.924725,0.744646,13.769645,-0.049723,0.042347,72.660115,14248.5
0.038143,23.205099,1.595715,1.844238,0.742437,14.713224,-0.046638,0.035279,55.275490,14248.5
0.030986,32.981408,1.588455,1.902736,0.753955,16.851816,-0.052126,0.041560,49.702387,14248.5
0.016899,36.150119,1.582460,1.988828,0.739256,15.642751,-0.059802,0.048790,72.432356,14248.5
0.012855,46.532193,1.583265,1.975638,0.773007,15.859569,-0.059466,0.049173,66.531088,14248.5
0.025765,28.349133,1.588620,1.889854,0.750433,16.748673,-0.059280,0.049184,72.522495,14248.5
0.039895,23.267218,1.596292,1.860653,0.723447,15.145256,-0.049600,0.049673,54.425446,14248.5
0.033320,29.059976,1.590547,1.871227,0.752661,16.113315,-0.061644,0.043916,56.149383,14248.5
0.036233,22.035819,1.589271,1.840024,0.739753,14.129092,-0.055436,0.048531,43.199293,14248.5
0.026489,22.523988,1.596228,1.893092,0.754243,12.508241,-0.058994,0.047081,52.109400,14248.6
0.035704,19.737237,1.596896,1.907435,0.717260,13.119779,-0.055503,0.034753,74.252623,14248.6
0.031260,16.539412,1.590977,1.865270,0.741806,12.025674,-0.053392,0.050017,60.615708,14248.6
0.030605,27.138724,1.594668,1.889849,0.747509,15.092587,-0.044858,0.046478,51.417682,14248.6
0.038123,24.029065,1.590411,1.862378,0.729545,14.408638,-0.050138,0.043531,58.742322,14248.6
0.028931,14.338421,1.590967,1.910442,0.739574,11.595384,-0.057491,0.038855,58.113420,14248.6
0.013891,27.257309,1.582886,1.991246,0.737892,14.356922,-0.057979,0.052714,57.407859,14248.6
0.024720,34.374809,1.588972,1.897970,0.762370,16.719861,-0.054193,0.054186,54.620600,14248.6
0.036316,18.810694,1.592361,1.836268,0.744636,13.222485,-0.054417,0.040640,41.617181,14248.6
0.036771,14.398917,1.594595,1.836281,0.744310,11.966164,-0.061292,0.037409,48.317017,14248.6
0.036241,16.992265,1.596215,1.866958,0.732632,11.900922,-0.058571,0.043509,61.829895,14248.6
0.021136,30.117877,1.590122,1.912293,0.765034,14.224086,-0.044251,0.035025,54.077190,14248.6
0.027227,22.227677,1.588616,1.971438,0.708695,14.211440,-0.049148,0.042740,78.579646,14248.6
0.031299,20.048426,1.595372,1.906156,0.728961,13.083758,-0.057001,0.041547,52.584584,14248.6
0.033195,27.343863,1.589813,1.849790,0.752553,16.332608,-0.054604,0.057727,54.402888,14248.6
0.031143,21.987887,1.590828,1.845358,0.750258,15.423156,-0.054151,0.055439,55.263853,14248.6
0.008990,34.811998,1.581618,1.992662,0.758433,13.706164,-0.054030,0.050406,70.072377,14248.6
0.019586,33.661290,1.590511,1.922616,0.774510,14.747435,-0.054570,0.038281,56.080214,14248.6
0.023318,31.638481,1.586680,1.933030,0.746332,17.166946,-0.060609,0.052931,64.179159,14248.6
0.012341,28.020312,1.584720,1.963001,0.759355,14.046171,-0.056498,0.043103,60.621933,14248.6
0.021734,32.305284,1.587119,1.960412,0.743587,16.706757,-0.054520,0.056557,72.988018,14248.7
0.038583,19.049114,1.599398,1.819751,0.750731,13.873455,-0.058437,0.048571,38.905201,14248.7
0.014140,29.009096,1.580971,1.931353,0.760042,14.724823,-0.054197,0.050255,62.878695,14248.7
0.017756,27.458611,1.587575,1.941596,0.756905,14.904073,-0.060224,0.060629,58.170244,14248.7
0.027144,20.559236,1.591832,1.966777,0.715581,12.473271,-0.059174,0.046693,58.304813,14248.7
0.011713,41.549007,1.579386,1.995908,0.754751,16.253880,-0.058207,0.055974,74.340906,14248.7
0.026774,23.691344,1.590771,1.868855,0.763599,13.671665,-0.050248,0.047249,50.667696,14248.7
0.023760,28.115432,1.588917,1.955025,0.729933,16.355448,-0.057446,0.048233,64.057463,14248.7
0.032702,26.900920,1.592274,1.908285,0.735359,14.296508,-0.056611,0.048577,60.556191,14248.7
0.039242,23.495967,1.591697,1.862927,0.726856,16.098523,-0.060185,0.057657,61.142404,14248.7
0.026924,21.472939,1.586634,1.950344,0.722236,13.041387,-0.048526,0.042879,56.341346,14248.7
0.017178,41.248536,1.584868,1.989047,0.752070,16.742899,-0.055322,0.052302,67.527498,14248.7
0.017860,27.379829,1.586767,1.955123,0.752624,14.035806,-0.062441,0.047874,65.962304,14248.7
0.034233,29.600354,1.586955,1.885544,0.739806,17.488959,-0.062817,0.052473,48.628804,14248.7
0.023249,31.980515,1.585996,1.920930,0.755525,16.446760,-0.059881,0.058003,49.212585,14248.7
0.034446,21.707846,1.593623,1.884545,0.734903,13.770984,-0.054562,0.056550,45.042428,14248.7
0.029075,20.920990,1.594718,1.867282,0.744858,12.986993,-0.054866,0.049884,53.131171,14248.7
0.029564,21.047309,1.593145,1.889670,0.741540,12.815591,-0.058365,0.042640,57.425782,14248.7
0.018824,45.040803,1.579318,1.999992,0.746596,17.073520,-0.054017,0.045111,76.009393,14248.8
0.029708,29.198347,1.591526,1.887495,0.749304,16.702591,-0.058832,0.062836,51.455257,14248.8
0.027749,28.167324,1.587008,1.937237,0.728797,17.052267,-0.052223,0.056299,69.126228,14248.8
0.031580,23.235085,1.592390,1.895116,0.740576,13.929012,-0.050647,0.039519,81.314441,14248.8
0.032604,23.793659,1.592064,1.884741,0.742877,13.673138,-0.050028,0.036403,67.153604,14248.8
0.035524,26.608376,1.592406,1.886031,0.736284,15.113758,-0.041714,0.040121,57.803912,14248.8
0.027920,18.429046,1.588010,1.913508,0.736497,12.466910,-0.050595,0.045854,67.749438,14248.8
0.028602,35.555821,1.586826,1.923223,0.748319,17.656452,-0.053509,0.047826,51.626272,14248.8
0.033019,30.464861,1.588237,1.861140,0.757904,16.524076,-0.055790,0.041910,41.855306,14248.8
0.023595,23.765848,1.588594,1.913273,0.761617,13.227685,-0.053040,0.042006,54.569002,14248.8
0.034294,29.157752,1.589746,1.846393,0.756616,16.215397,-0.058396,0.040810,41.894357,14248.8
0.018758,31.454571,1.588343,1.924765,0.767241,14.384781,-0.045945,0.041296,49.130041,14248.8
0.032812,22.356787,1.594335,1.823436,0.757662,13.989149,-0.057632,0.054201,42.159538,14248.9
0.027897,33.962337,1.588895,1.957386,0.726502,17.213616,-0.056817,0.056875,62.994998,14248.9
0.024913,29.266002,1.585458,1.936332,0.746733,15.583861,-0.058418,0.049719,58.784444,14248.9
0.034161,23.740810,1.590836,1.870930,0.736923,15.448108,-0.061606,0.053510,50.450335,14248.9
0.024629,27.321633,1.593755,1.880332,0.763897,13.896796,-0.053928,0.047846,57.059961,14248.9
0.016302,32.924057,1.584493,1.976523,0.747598,14.919405,-0.055791,0.055644,75.402676,14248.9
0.016057,33.932339,1.580675,1.992443,0.735398,15.576439,-0.055421,0.048295,76.066284,14248.9
0.023860,25.380733,1.591602,1.899513,0.753762,13.841788,-0.048689,0.048866,53.347051,14248.9
0.022466,40.692068,1.584247,1.964141,0.747248,18.049027,-0.063796,0.050623,56.440090,14248.9
0.028479,38.166323,1.582593,1.948909,0.740877,18.474472,-0.053382,0.041570,55.171946,14248.9
0.026571,16.851574,1.592336,1.948590,0.731189,11.934260,-0.054828,0.033814,58.765161,14248.9
0.017876,30.667967,1.582397,1.917991,0.758182,15.597690,-0.058866,0.046978,55.481788,14248.9
0.017441,33.260534,1.583770,1.981699,0.738656,14.672961,-0.053996,0.052842,85.907247,14248.9
0.036973,21.471191,1.597006,1.870254,0.731421,14.143685,-0.055285,0.038837,72.738905,14248.9
0.025710,22.666559,1.593532,1.860625,0.768401,13.389885,-0.049452,0.047358,65.786715,14248.9
0.025337,34.053392,1.586953,1.910928,0.756396,16.668518,-0.050208,0.048829,72.685157,14248.9
0.032337,30.673900,1.588882,1.871135,0.745874,18.100582,-0.056628,0.051330,47.862959,14248.9
0.027334,24.471254,1.592636,1.983369,0.710988,14.429028,-0.052165,0.044868,63.124006,14248.9
0.020387,40.579856,1.582293,1.976103,0.744198,18.018277,-0.051225,0.051259,74.192968,14248.9
0.020293,22.449103,1.586027,1.958296,0.729006,13.525831,-0.054859,0.052479,77.629277,14249
0.024771,34.954028,1.587354,1.928905,0.754637,17.493451,-0.059161,0.048252,75.208430,14249
0.029290,29.576949,1.595892,1.878911,0.752498,15.737703,-0.058027,0.049752,52.557996,14249
0.020453,32.519214,1.587954,1.950185,0.762941,14.371224,-0.053609,0.038504,52.611010,14249
0.037251,36.840284,1.589844,1.930698,0.724528,19.818351,-0.057781,0.052891,61.730264,14249
0.027038,22.194858,1.590099,1.883869,0.758277,13.245574,-0.051821,0.040043,70.306299,14249.5
0.038668,24.716391,1.591582,1.843770,0.742765,14.871697,-0.057421,0.039840,60.918501,14249.4
0.023892,25.083933,1.589482,1.923005,0.747580,13.520454,-0.056531,0.040632,57.970324,14249.8
0.026308,28.207796,1.590320,1.934943,0.746911,14.912295,-0.057491,0.038203,50.007609,14249.7
0.030912,15.142474,1.593938,1.903898,0.730595,11.833805,-0.049761,0.036934,66.868068,14249.3
0.030712,23.533813,1.589450,1.894006,0.734716,14.335627,-0.052863,0.040355,74.365186,14249.4
0.032772,15.619376,1.591462,1.882597,0.736162,11.939939,-0.060495,0.039791,59.743388,14249.7
0.037911,24.588458,1.595924,1.893943,0.725978,14.849463,-0.049068,0.041351,57.681088,14250.1
0.035895,17.815860,1.596949,1.869520,0.733467,12.598470,-0.054649,0.041702,60.389867,14249.2
0.038724,22.998197,1.595066,1.866858,0.732280,14.703823,-0.060072,0.040621,66.125408,14249.2
0.029844,22.963440,1.592134,1.919069,0.729091,14.116022,-0.050206,0.041638,64.791102,14249.4
0.031129,23.288460,1.593862,1.902124,0.732151,13.599336,-0.053441,0.044582,64.137844,14249.1
0.034096,20.760559,1.590478,1.863798,0.732094,13.753142,-0.056558,0.046847,54.784135,14249.1
0.030110,23.393216,1.592526,1.888012,0.742900,14.498091,-0.054688,0.031770,57.575574,14249.1
0.032624,16.286795,1.593695,1.899123,0.727539,12.370668,-0.055174,0.034133,71.226355,14249
0.036986,27.284753,1.596363,1.894867,0.735626,15.999942,-0.053656,0.051089,65.753452,14249.6
0.036739,20.238851,1.597307,1.895674,0.727608,13.578570,-0.055167,0.043706,53.828867,14249.1
0.032519,23.496165,1.592155,1.923139,0.725760,13.677786,-0.049849,0.044073,52.798361,14249.3
0.031134,24.110600,1.590092,1.910415,0.736926,14.146432,-0.057964,0.036562,83.985549,14249.1
0.029540,24.177063,1.593856,1.951488,0.723694,14.096416,-0.056150,0.040659,61.791411,14249.1
0.019052,25.420115,1.584807,1.931675,0.756649,12.982817,-0.047638,0.040674,61.739358,14249.1
0.023978,31.144880,1.585293,1.919921,0.755732,15.015105,-0.054455,0.037202,60.073773,14249.2
0.023016,26.188634,1.585834,1.932479,0.744889,14.163478,-0.053815,0.032552,63.867568,14249.2
0.033849,28.099741,1.591057,1.895450,0.730349,17.305896,-0.059110,0.053611,51.225008,14249.7
0.017623,24.403699,1.585615,1.928877,0.756951,13.898393,-0.056266,0.050786,64.913043,14249.4
0.024873,29.960699,1.588608,1.924855,0.743014,16.976595,-0.054060,0.049164,66.872280,14249.3
0.034662,29.637974,1.589157,1.915408,0.724445,16.073825,-0.048816,0.051211,55.234158,14249.1
0.025724,19.638792,1.587821,1.967616,0.710934,12.714561,-0.052285,0.045652,83.329271,14250
0.019724,29.984176,1.586993,1.935305,0.753426,15.174528,-0.066797,0.049718,60.991997,14249.3
0.017512,40.093298,1.586468,1.939918,0.768170,16.933248,-0.059280,0.049394,54.157585,14249.2
0.024707,36.822251,1.584706,1.938743,0.749555,17.699317,-0.059372,0.043330,67.082595,14249.1
0.023817,33.829538,1.586324,1.957298,0.742601,15.661349,-0.049312,0.040031,60.918750,14249.4
0.018808,39.821540,1.585292,1.948497,0.768739,17.286284,-0.059474,0.049667,59.817896,14249.7
0.019001,30.037852,1.584875,1.982884,0.738042,15.191807,-0.049626,0.038886,61.550656,14249.1
0.023911,32.807303,1.588031,1.962588,0.745574,15.054288,-0.055075,0.042924,54.510009,14249.3
0.024493,27.882533,1.587415,1.922738,0.745770,15.987555,-0.057308,0.052811,65.521115,14249.5
0.027450,37.204970,1.582329,1.941511,0.741434,17.551864,-0.050125,0.041862,59.520051,14249.1
0.021500,30.549793,1.586252,1.921904,0.749875,16.404269,-0.060400,0.053755,60.391336,14249.9
0.018631,26.875542,1.586168,1.957854,0.736297,14.872017,-0.054856,0.050916,70.153707,14249.1
0.029079,30.048098,1.589446,1.901204,0.743848,17.189305,-0.052360,0.049980,66.833647,14249.3
0.021567,42.676927,1.581767,1.964554,0.752986,18.031381,-0.055209,0.050519,69.792042,14249.3
0.020912,38.942039,1.586312,1.996120,0.740981,17.415702,-0.055157,0.053636,68.158353,14249
0.017800,37.487479,1.585247,1.968142,0.751257,15.845398,-0.061620,0.053931,58.927608,14249.8
0.013887,27.793539,1.584555,1.978251,0.755674,12.210483,-0.051943,0.040986,57.645687,14249.3
0.018494,31.042448,1.587007,1.965859,0.758077,13.493657,-0.052830,0.046305,55.951565,14249
0.027400,35.136375,1.589103,1.903904,0.755687,16.773925,-0.049955,0.041659,61.540690,14249.1
0.031422,30.635097,1.591461,1.912403,0.737880,17.328561,-0.058272,0.057338,52.339523,14249.8
0.029532,29.196078,1.585556,1.934460,0.731948,15.919242,-0.057851,0.054422,58.385564,14249.2
0.029764,30.155751,1.591097,1.935482,0.730932,16.793239,-0.056377,0.052288,56.354967,14250
0.026323,24.902496,1.587689,1.945841,0.729154,15.790666,-0.058414,0.047079,71.036336,14249.2
0.037304,35.758843,1.590383,1.904478,0.733206,19.491604,-0.061365,0.053895,60.260419,14249.6
0.015888,23.955912,1.583659,1.946065,0.748733,14.266911,-0.054412,0.046338,64.780932,14249.5
0.032105,29.444956,1.588002,1.924352,0.722996,17.010044,-0.053435,0.046582,65.923541,14249.1
0.018325,28.415423,1.585006,1.963708,0.743431,14.387628,-0.056485,0.055151,77.105280,14250.1
0.013359,26.899321,1.585415,1.996377,0.752730,11.950876,-0.051170,0.040258,71.289226,14249.1
0.022555,34.374920,1.585879,1.955265,0.741559,17.216345,-0.062096,0.059582,75.188066,14249
0.038718,29.367986,1.594335,1.885564,0.733137,16.477661,-0.044648,0.039339,52.416870,14249.6
0.034746,25.480501,1.591393,1.908764,0.718455,14.961309,-0.055519,0.052928,60.090129,14249.7
0.027108,27.484488,1.589921,1.914813,0.749398,14.544748,-0.056095,0.042479,72.362679,14250.3
0.017726,40.526883,1.583947,1.939343,0.768433,17.591072,-0.058044,0.047348,64.215453,14249.1
