0-massfield-mass-0-ExternalShear-gamma_ext,0-massfield-mass-0-ExternalShear-phi_ext,1-galaxy-mass-0-PEMD-theta_E,1-galaxy-mass-0-PEMD-gamma,1-galaxy-mass-0-PEMD-q,1-galaxy-mass-0-PEMD-phi,1-galaxy-mass-0-PEMD-center_x,1-galaxy-mass-0-PEMD-center_y,2-galaxy-light-0-IrregularGrid-lambda,2-galaxy-light-0-IrregularGrid-l_corr,2-galaxy-light-0-IrregularGrid-eta,probability_weights
0.035148,32.748279,1.580715,1.898267,0.738676,18.271449,-0.059648,0.056841,16730.100425,0.297328,0.794449,14262
0.028735,27.568030,1.586101,1.955358,0.724777,14.369561,-0.050312,0.042113,12201.887695,0.578161,0.451177,14262
0.019154,27.571312,1.586916,2.035551,0.712540,15.353278,-0.059606,0.048838,19692.911351,0.286740,1.011013,14262
0.037087,24.455434,1.596522,1.883843,0.733141,14.426500,-0.060433,0.031143,20259.123613,0.243941,0.549745,14262
0.009805,21.983698,1.579283,2.042247,0.728182,12.879113,-0.059454,0.044389,10661.369915,0.538542,0.716753,14262
0.033449,27.860344,1.588981,1.956462,0.705980,16.439504,-0.054876,0.045589,27027.221157,0.234037,1.066331,14262
0.020398,15.298119,1.589951,1.924983,0.753362,12.745798,-0.056404,0.049616,13526.783996,0.367669,0.633822,14262
0.014108,31.816465,1.580947,2.013056,0.738539,14.081294,-0.055635,0.058467,10552.131082,0.779478,0.414479,14262
0.032380,36.432046,1.597212,1.914779,0.753917,17.593836,-0.055235,0.041808,15188.612567,0.384518,0.538844,14262
0.031958,30.950156,1.587969,1.958011,0.712419,16.872800,-0.050835,0.044299,15532.991265,0.587868,0.441709,14262.1
0.017469,15.187989,1.592936,1.858558,0.790650,10.117712,-0.059439,0.044947,19463.920515,0.240436,0.655468,14262.1
0.020415,40.511591,1.583649,2.048296,0.726427,17.304881,-0.048858,0.047600,13448.614298,0.445574,0.613164,14262.1
0.023866,26.647709,1.592275,1.879038,0.761966,13.841038,-0.053204,0.047712,18882.375338,0.275191,1.012597,14262.1
0.028006,18.262029,1.587426,1.980027,0.711977,12.938741,-0.061049,0.054308,14374.011488,0.392278,0.511087,14262.1
0.037244,24.235654,1.595910,1.887811,0.726555,15.275051,-0.064822,0.060257,13890.030978,0.513373,0.570817,14262.1
0.027455,43.096313,1.583225,1.954624,0.752162,20.426473,-0.057374,0.058920,13509.986662,0.646845,0.495870,14262.1
0.020905,33.959675,1.594346,1.848182,0.800088,15.308684,-0.054946,0.038598,19302.284284,0.190778,0.669788,14262.1
0.029055,36.791721,1.588460,1.886087,0.763092,16.823086,-0.052644,0.040595,15891.507093,0.264046,0.825775,14262.1
0.021590,52.089773,1.579954,2.009635,0.758434,19.604154,-0.054903,0.063149,17575.921712,0.274133,0.744143,14262.1
0.025332,36.277553,1.593268,1.880424,0.789118,16.047860,-0.054292,0.042411,10615.802688,0.581049,0.523348,14262.1
0.025144,12.933661,1.590147,1.852025,0.769130,10.889721,-0.060967,0.041351,18001.374306,0.262113,0.748317,14262.1
0.030923,17.576066,1.594280,1.886761,0.749915,11.800952,-0.055247,0.026714,16519.624102,0.297841,0.738328,14262.1
0.015234,51.010863,1.581459,2.045063,0.747970,17.530127,-0.055942,0.054929,13215.008484,0.657550,0.380486,14262.1
0.034737,16.336533,1.590214,1.831376,0.751242,12.725700,-0.062641,0.040354,21723.744948,0.247630,0.733148,14262.1
0.019263,26.802862,1.586729,1.929594,0.756198,13.681555,-0.058601,0.040401,6928.634931,0.767799,0.568384,14262.1
0.037338,23.616087,1.600573,1.834107,0.752441,15.081159,-0.061071,0.037463,11277.812101,0.544262,0.390306,14262.2
0.018766,18.369785,1.588460,1.917288,0.757547,13.071309,-0.055652,0.054593,12758.286563,0.478230,0.425158,14262.2
0.030956,16.091606,1.596321,1.902632,0.735515,12.526185,-0.049676,0.041511,15000.980273,0.256414,1.046996,14262.2
0.038044,18.464193,1.598603,1.869341,0.731352,14.015837,-0.061519,0.046480,8377.423911,0.747260,0.552920,14262.2
0.021618,45.284740,1.575912,2.057490,0.721558,18.425052,-0.053995,0.056464,11285.559956,0.657340,0.504650,14262.2
0.012022,43.135980,1.576434,2.056024,0.739809,16.832532,-0.056252,0.054633,19495.592166,0.317028,0.434154,14262.2
0.015835,30.924251,1.589926,1.901372,0.787612,15.048127,-0.057216,0.049314,15429.534919,0.374416,0.643528,14262.2
0.021049,24.089515,1.584327,2.036397,0.713931,14.290530,-0.055764,0.045993,19662.061766,0.344683,0.481653,14262.2
0.012781,26.198010,1.582136,2.047634,0.721709,14.663500,-0.054234,0.051523,14454.358431,0.310402,0.763170,14262.2
0.025180,20.466426,1.589366,1.906417,0.746411,14.156640,-0.058356,0.047754,14774.660576,0.257600,1.305499,14262.2
0.038088,18.099015,1.592089,1.893510,0.720324,13.019328,-0.053244,0.036530,15591.950349,0.226335,0.955203,14262.2
0.013207,56.063036,1.581189,2.002253,0.775437,16.752506,-0.055144,0.057888,13560.330205,0.379798,0.586407,14262.2
0.024200,27.547793,1.587089,1.906891,0.751278,15.325305,-0.049104,0.047681,11342.290319,0.338599,0.867324,14262.2
0.018119,43.150664,1.582360,1.965427,0.770200,16.376713,-0.055372,0.049420,16144.642400,0.247049,1.281162,14262.2
0.026849,43.593638,1.581500,1.907828,0.779381,19.626281,-0.058426,0.047766,23954.167193,0.236354,0.786610,14262.2
0.028106,27.962502,1.591514,1.876598,0.766809,15.475687,-0.067449,0.040448,13998.085689,0.346090,0.585119,14262.3
0.026857,41.648599,1.587909,1.973000,0.747511,17.714756,-0.054501,0.036934,12328.854451,0.622575,0.445359,14262.3
0.021443,19.830402,1.584720,1.944695,0.739369,12.570598,-0.059775,0.044390,12196.525043,0.383595,0.896377,14262.3
0.036567,26.190191,1.591095,1.940973,0.715433,15.897599,-0.062430,0.060688,13960.028971,0.359623,0.811868,14262.3
0.030792,33.428473,1.593665,1.850722,0.781559,16.344520,-0.056243,0.055737,17825.900260,0.276121,0.631249,14262.3
0.039123,22.099912,1.590691,1.853446,0.737861,14.899850,-0.056185,0.046058,21814.628120,0.249603,0.350611,14262.3
0.035608,22.940948,1.599968,1.831702,0.768156,13.839703,-0.053521,0.042529,18209.108544,0.249260,0.715217,14262.3
0.017604,44.871566,1.577258,2.009144,0.742488,16.824867,-0.049826,0.044753,12792.872532,0.432727,0.845056,14262.3
0.023440,26.185663,1.585089,1.884621,0.764581,15.725408,-0.052435,0.061952,18107.279484,0.267101,0.689806,14262.3
0.010116,57.286288,1.578634,2.005989,0.778457,16.595349,-0.056756,0.057482,17217.204642,0.304640,0.638405,14262.3
0.026518,28.814315,1.588363,1.835857,0.778121,15.470882,-0.061239,0.054588,20182.104440,0.215843,0.596485,14262.3
0.022014,32.281308,1.587711,1.959023,0.752317,16.816552,-0.059744,0.046261,10097.038282,0.791626,0.385100,14262.3
0.034118,25.774408,1.587648,1.907005,0.731682,16.737056,-0.059021,0.039399,21963.895879,0.241846,0.897510,14262.3
0.031792,26.484045,1.595929,1.871660,0.750045,14.377983,-0.053866,0.049082,13928.431704,0.644141,0.336033,14262.3
0.032879,27.069420,1.586437,1.898596,0.730300,15.345099,-0.059349,0.054278,18622.670368,0.333081,0.714364,14262.3
0.020518,32.359543,1.584177,1.899238,0.769618,16.373098,-0.052793,0.060631,21344.565531,0.247054,0.434293,14262.4
0.017010,39.911427,1.584787,1.954380,0.777920,16.927627,-0.053541,0.043291,18676.001294,0.293475,0.792079,14262.4
0.022075,42.881693,1.579975,1.981384,0.752426,18.165825,-0.056506,0.057665,15449.838737,0.713649,0.371890,14262.4
0.016347,36.802980,1.583879,1.979865,0.749789,15.395394,-0.065058,0.059235,21104.081067,0.232617,1.113465,14262.4
0.037765,27.644064,1.593212,1.895319,0.731734,16.749733,-0.060800,0.066609,18711.699379,0.275702,0.425764,14262.4
0.022705,32.801981,1.590547,1.940477,0.750095,15.040178,-0.044387,0.039511,18913.177011,0.329246,0.637239,14262.4
0.032575,28.864270,1.589160,1.911719,0.745217,15.563218,-0.050867,0.034467,19664.296706,0.442917,0.401171,14262.4
0.024312,30.783908,1.581825,1.867571,0.773870,16.622293,-0.060674,0.052801,11317.458862,0.698308,0.451007,14262.4
0.023607,27.647758,1.592039,1.969067,0.734217,14.143335,-0.055528,0.049016,27116.661942,0.264987,0.878140,14262.4
0.031448,25.249326,1.592844,1.874415,0.750129,14.818587,-0.052875,0.058227,18832.981517,0.414687,0.568243,14262.4
0.014172,39.782632,1.583558,1.988410,0.761175,14.066286,-0.050904,0.034290,15689.042778,0.320161,0.853020,14262.5
0.018266,45.088512,1.585007,1.977379,0.769231,17.375070,-0.055141,0.043666,23057.936519,0.335722,0.617832,14262.5
0.029491,32.725899,1.586446,1.961403,0.728231,17.232000,-0.061590,0.044211,9224.975399,0.850627,0.541763,14262.5
0.028676,32.540736,1.586304,1.891251,0.767947,16.560270,-0.054048,0.049421,14602.614606,0.290089,0.892291,14262.5
0.019971,31.085861,1.593484,1.913105,0.772160,13.776632,-0.054358,0.052585,14389.632270,0.444318,0.526988,14262.5
0.025617,26.743422,1.583055,1.879907,0.764071,16.580886,-0.057812,0.055576,14260.166059,0.327526,0.543071,14262.5
0.030669,38.315727,1.589445,1.851724,0.778178,19.945126,-0.063001,0.057911,13078.359777,0.485679,0.428360,14262.5
0.029571,29.741509,1.591581,1.897635,0.752705,15.329860,-0.057291,0.055334,13209.046865,0.290747,1.027655,14262.5
0.019293,43.365775,1.586100,1.921391,0.788152,17.806219,-0.062279,0.058873,18277.869873,0.312705,0.576813,14262.5
0.032452,33.302275,1.595420,1.897422,0.754188,16.552424,-0.053523,0.043221,8206.273609,0.860609,0.530397,14262.5
0.022618,38.654795,1.583802,2.017486,0.740112,16.653380,-0.058273,0.039252,16594.445909,0.346308,0.634296,14262.6
0.012155,32.230406,1.584589,1.959948,0.774321,13.562231,-0.053800,0.031741,19308.573972,0.300183,0.563237,14262.6
0.027613,33.893851,1.590736,1.927172,0.753878,17.287864,-0.058855,0.044283,8145.750058,0.616502,0.593762,14262.6
0.033904,26.364732,1.591352,1.968612,0.699208,16.116817,-0.053448,0.045179,12223.804723,0.487559,0.679545,14262.6
0.021731,16.196479,1.591304,1.883604,0.776071,10.923687,-0.055231,0.037822,21095.988765,0.204905,0.548038,14262.6
0.028720,26.433767,1.594353,1.890223,0.765983,15.109374,-0.047855,0.045296,14787.908207,0.469490,0.429816,14262.6
0.025343,34.457420,1.581875,1.980231,0.733129,17.089080,-0.063313,0.057707,26924.958505,0.229102,0.850833,14262.6
0.019171,39.267020,1.588320,2.001072,0.745664,16.314014,-0.062272,0.056914,17910.413777,0.271771,0.873588,14262.6
0.034471,25.339004,1.599636,1.801127,0.771585,14.442782,-0.050585,0.038408,21745.013679,0.200269,0.546452,14262.6
0.024919,27.333039,1.585118,1.922247,0.753392,15.281808,-0.048721,0.052548,19678.298976,0.239765,1.014453,14262.6
0.032088,34.818739,1.591326,1.901688,0.752483,17.664169,-0.058959,0.062683,12251.974365,0.563571,0.510582,14262.6
0.030056,38.436640,1.586529,1.941821,0.741239,17.869191,-0.051047,0.037402,20493.363441,0.306156,0.853145,14262.7
0.032064,17.361823,1.596869,1.812988,0.774779,12.277842,-0.049963,0.040181,16610.365170,0.267006,0.394344,14262.7
0.022451,39.488215,1.581928,2.004944,0.734010,17.685332,-0.052956,0.052355,14971.919625,0.635518,0.531498,14262.7
0.030070,26.318118,1.592890,1.851753,0.762726,16.075993,-0.059007,0.062945,9610.494393,0.502843,0.574569,14262.7
0.023161,21.294704,1.589301,1.930855,0.742401,12.883023,-0.052150,0.035435,7003.845735,0.863466,0.555685,14262.7
0.033714,27.029773,1.588331,1.818357,0.760479,17.014448,-0.052515,0.042085,17910.321224,0.299855,0.498187,14262.7
0.039834,27.676764,1.595590,1.906771,0.723675,16.513783,-0.066111,0.053704,17145.869979,0.344439,0.708118,14262.7
0.022926,22.933127,1.586809,1.980867,0.737590,14.008280,-0.054972,0.048066,13352.728792,0.440441,0.520887,14262.7
0.018840,33.806177,1.591206,1.899213,0.784406,15.020217,-0.054854,0.050993,25505.995317,0.231362,0.633977,14262.7
0.023090,22.493345,1.591839,1.905840,0.753237,13.834436,-0.058707,0.050454,26044.455507,0.237523,0.717333,14262.7
0.026861,21.411531,1.596654,1.804988,0.785912,13.059823,-0.056178,0.049131,14798.732957,0.337299,0.720925,14262.7
0.011987,40.967467,1.574774,2.086969,0.724543,16.454905,-0.056272,0.053229,14280.007084,0.416906,0.687069,14262.7
0.028218,31.634148,1.593515,1.911708,0.750914,16.326920,-0.045507,0.042502,11424.017808,0.538746,0.418212,14262.8
0.030712,22.740870,1.583786,1.881546,0.745785,15.583573,-0.054669,0.050671,17020.517514,0.459422,0.419139,14262.8
0.030604,24.135741,1.593294,1.945177,0.726924,14.370305,-0.057065,0.034588,9034.154555,0.478464,0.650634,14262.8
0.013609,33.114936,1.578393,1.953119,0.766000,15.067537,-0.062358,0.047456,12384.031310,0.412031,0.719652,14262.8
0.026145,27.562373,1.585837,1.983945,0.718473,16.653544,-0.060482,0.061340,16645.166710,0.315321,0.587374,14262.8
0.025503,44.896123,1.581121,2.009774,0.729917,19.307953,-0.056996,0.046173,11300.636056,0.606344,0.640067,14262.8
0.038978,28.320496,1.596992,1.925882,0.720756,16.726581,-0.055872,0.050155,22969.553597,0.244140,0.519179,14262.8
0.030699,21.831460,1.593603,1.919920,0.733352,12.718892,-0.060813,0.043025,12115.044863,0.581134,0.504545,14262.8
0.034691,34.913802,1.587584,1.890144,0.746254,19.673825,-0.057325,0.045391,16961.325277,0.307572,0.929955,14262.8
0.029526,36.181994,1.591606,1.935871,0.745403,16.984374,-0.061570,0.046426,13652.238803,0.316239,0.952744,14262.8
0.024126,23.099766,1.597257,1.859103,0.774789,13.128983,-0.049182,0.049890,12817.849092,0.394710,0.572789,14262.8
0.018238,21.788990,1.586534,1.940834,0.751992,12.256824,-0.060655,0.047231,13656.610327,0.416766,0.684816,14262.8
0.016018,33.665727,1.587485,1.914197,0.789273,15.549861,-0.058550,0.046228,14183.008598,0.384366,0.603547,14262.8
0.020766,39.248662,1.584699,1.999012,0.742564,17.695244,-0.063005,0.049022,19173.901610,0.449464,0.505926,14262.8
0.038010,28.801914,1.589335,1.887978,0.733832,17.764414,-0.063012,0.057542,17822.679373,0.247024,0.512980,14262.8
0.025099,27.151143,1.589031,1.860817,0.773078,15.026599,-0.061842,0.042025,11510.829485,0.419069,0.730776,14262.8
0.023630,29.225411,1.582736,1.940855,0.747905,15.952476,-0.048393,0.045716,10493.741332,0.501779,0.560485,14262.9
0.012011,36.676977,1.583395,1.974433,0.768728,13.240869,-0.060650,0.044772,14623.158169,0.353053,0.635362,14262.9
0.033574,28.562393,1.597030,1.886290,0.742920,16.038881,-0.056419,0.037919,7848.212138,0.662142,0.542420,14262.9
0.037157,24.829758,1.591431,1.904362,0.728719,16.520499,-0.053311,0.047039,15713.015764,0.377736,0.667135,14262.9
0.034010,21.352737,1.594919,1.807701,0.764772,14.946930,-0.058588,0.034772,9349.088468,0.652415,0.485690,14262.9
0.026789,41.744187,1.585775,1.909843,0.771154,18.705550,-0.059829,0.059345,21759.361182,0.301962,0.702942,14262.9
0.019000,38.013680,1.575851,1.995161,0.742593,16.835282,-0.056798,0.045856,19430.295948,0.300027,0.467332,14262.9
0.020207,31.806649,1.583415,1.960452,0.739379,16.426931,-0.056496,0.059223,16442.890689,0.277651,0.617623,14262.9
0.020537,15.423181,1.592451,1.997612,0.728831,11.685679,-0.054689,0.039614,15741.728995,0.386412,0.558544,14262.9
0.024246,25.796301,1.585537,1.849713,0.779358,15.077565,-0.063518,0.053555,10443.058975,0.576283,0.466278,14262.9
0.031033,28.266161,1.589521,1.908433,0.734809,16.785794,-0.059452,0.063776,20831.171400,0.247622,1.067257,14262.9
0.036627,28.839289,1.589486,1.876620,0.747856,16.503409,-0.059429,0.044009,9119.551033,0.515932,0.647466,14262.9
0.033336,21.915351,1.588926,1.891112,0.733288,14.280362,-0.057372,0.030621,16874.053483,0.247083,0.586617,14262.9
0.034531,29.574854,1.590818,1.893087,0.744147,16.966093,-0.064480,0.058179,17994.787818,0.208022,0.931019,14262.9
0.022820,38.342930,1.584990,1.960674,0.755349,17.872608,-0.058411,0.045591,24201.230756,0.234897,0.478387,14262.9
0.017455,41.116026,1.584737,1.921054,0.785537,16.683267,-0.050910,0.049202,11903.858621,0.400867,0.595151,14262.9
0.016194,29.446347,1.583010,1.942369,0.758162,15.606617,-0.060845,0.052949,24328.218766,0.286295,0.685938,14262.9
0.030147,24.834372,1.594427,1.883052,0.746875,13.763341,-0.055471,0.045912,8539.460418,0.888344,0.422796,14263
0.031125,34.409119,1.588210,1.864917,0.773883,17.895095,-0.058834,0.058262,21040.156340,0.329666,0.393721,14263
0.016184,37.134932,1.580988,1.950818,0.763236,16.156035,-0.045003,0.046083,15832.505320,0.398903,0.631281,14263
0.033098,23.151804,1.599121,1.849288,0.762258,14.386880,-0.049802,0.044027,11468.225731,0.631736,0.437658,14263
0.029013,31.909705,1.582541,1.997625,0.709883,16.661378,-0.054555,0.058326,12658.487746,0.600205,0.553130,14263
0.029030,35.303657,1.589014,1.920275,0.740520,18.017614,-0.054736,0.044679,14800.987358,0.343723,0.885806,14263
0.017702,25.293951,1.586663,2.019602,0.725332,14.462113,-0.052886,0.042408,16716.042796,0.434402,0.545451,14263
0.017457,33.675031,1.578989,1.989722,0.744684,16.581447,-0.061309,0.050602,11607.698809,0.440047,0.688589,14263
0.029244,28.647072,1.594273,1.859014,0.774604,15.299969,-0.043691,0.040934,14450.892074,0.412029,0.488153,14263
0.030609,31.896512,1.590369,1.845746,0.775213,16.552651,-0.048752,0.049597,18933.956371,0.355412,0.365308,14263
0.033280,26.911306,1.594927,1.802447,0.767576,15.749435,-0.057500,0.042317,17953.954655,0.229346,0.972640,14263
0.033862,29.155789,1.593869,1.802891,0.773698,17.201167,-0.062502,0.047181,13932.591062,0.399074,0.473306,14263
0.022985,23.210106,1.590204,1.906705,0.770508,12.669339,-0.050786,0.043371,14816.995312,0.403953,0.549832,14263.1
0.027371,32.660256,1.589343,1.929763,0.757123,16.654478,-0.055507,0.045745,11174.759937,0.705035,0.393700,14263.1
0.025568,23.530724,1.581019,1.972493,0.721568,15.375727,-0.063377,0.047713,15730.768227,0.417932,0.550608,14263.1
0.032067,24.797970,1.595592,1.887077,0.752189,14.521548,-0.055666,0.040542,11395.644198,0.748668,0.324143,14263.1
0.024340,22.670861,1.590817,1.937087,0.742406,13.527242,-0.057728,0.042976,21355.317909,0.426630,0.373074,14263.1
0.032264,24.811015,1.590765,1.902452,0.736374,14.298904,-0.062323,0.053025,12844.463087,0.324080,0.783230,14263.1
0.011844,37.147521,1.579232,2.058316,0.731029,16.277962,-0.052745,0.050514,16849.040370,0.384700,0.693150,14263.1
0.029927,26.916950,1.584666,1.860964,0.755824,16.178470,-0.060182,0.046069,18544.891412,0.278174,0.895075,14263.1
0.034813,28.276118,1.587300,1.827996,0.762545,17.375200,-0.052415,0.051592,23844.295548,0.236581,0.542067,14263.1
0.035736,30.450269,1.587207,1.870160,0.752091,17.090969,-0.059638,0.045972,15988.869689,0.296213,0.601988,14263.1
0.011400,36.582507,1.578820,2.025921,0.739213,15.333004,-0.058640,0.054578,12196.941856,0.505764,0.486364,14263.1
0.029725,32.607649,1.586771,1.915814,0.747413,17.097403,-0.045221,0.049283,19323.380959,0.354704,0.456558,14263.1
0.028756,16.394556,1.592686,1.881629,0.753775,12.321465,-0.061571,0.049539,10016.492273,0.492599,0.548862,14263.1
0.034276,15.514874,1.590720,1.885180,0.735723,12.597501,-0.055186,0.042022,16074.651606,0.299934,0.698980,14263.2
0.022197,22.778931,1.587910,1.897286,0.771206,13.460351,-0.051122,0.034753,11088.257497,0.554692,0.391943,14263.2
0.033209,30.660793,1.590018,1.940305,0.724278,16.571668,-0.053588,0.055246,10351.876933,0.729722,0.529302,14263.2
0.029827,20.601217,1.591698,1.973207,0.713042,13.940485,-0.050994,0.033375,14156.209276,0.316685,0.752070,14263.2
0.031537,24.979030,1.595408,1.906609,0.745795,14.358531,-0.057677,0.044906,8432.236311,0.484806,0.707334,14263.2
0.024275,39.567790,1.577153,2.003526,0.729765,18.401560,-0.059467,0.061509,20026.776761,0.408071,0.539804,14263.2
0.029142,22.902466,1.596607,1.801298,0.785520,13.304039,-0.056114,0.042092,12040.212042,0.679252,0.361066,14263.2
0.025923,16.987923,1.585220,1.924996,0.737342,13.658075,-0.054770,0.044239,17323.433227,0.275921,0.870224,14263.2
0.022486,26.843220,1.586294,1.954652,0.737856,15.926699,-0.058313,0.050257,12548.861044,0.344620,0.699902,14263.2
0.039725,33.567167,1.590778,1.864344,0.737079,19.997157,-0.058561,0.057939,14960.461188,0.317198,0.570483,14263.2
0.010078,46.962141,1.578277,2.000014,0.763985,14.989673,-0.058294,0.049974,13784.291121,0.491031,0.483062,14263.2
0.029836,28.992821,1.583837,1.844637,0.764015,17.679651,-0.057966,0.054286,13612.107710,0.318936,0.550391,14263.2
0.024462,44.619566,1.582595,1.987426,0.748816,18.777264,-0.052605,0.048691,21056.594021,0.225548,1.182783,14263.2
0.034384,25.187816,1.590197,1.891001,0.737032,16.640231,-0.053792,0.057028,21832.954605,0.253248,0.776317,14263.2
0.036951,28.049393,1.592874,1.892641,0.736348,17.323660,-0.062837,0.035809,17398.291114,0.297414,0.807367,14263.2
0.019402,41.737414,1.579452,2.005301,0.744692,16.002081,-0.051362,0.043614,14019.905978,0.471281,0.615916,14263.2
0.013763,36.862218,1.576317,2.007698,0.747098,15.535973,-0.056027,0.048652,16061.143726,0.502837,0.457591,14263.3
0.018225,37.714083,1.582735,1.995824,0.750969,15.966729,-0.051033,0.058127,15544.499272,0.327575,0.795719,14263.3
